timestamp,temperature_C,humidity_%,solar_irradiation_W/m2
2020-03-26 05:00:00,14.77,62.06,170.0
2020-03-26 05:15:00,20.38,49.93,205.66
2020-03-26 05:30:00,22.09,64.55,396.87
2020-03-26 05:45:00,21.17,73.41,250.9
2020-03-26 06:00:00,22.79,54.74,347.46
2020-03-26 06:15:00,21.18,45.3,589.06
2020-03-26 06:30:00,23.28,75.52,268.09
2020-03-26 06:45:00,-3.8,95.15,0.0
2020-03-26 07:00:00,-3.64,0.8,1464.16
2020-03-26 07:15:00,4.64,99.06,0.0
2020-03-26 07:30:00,22.84,69.82,209.02
2020-03-26 07:45:00,43.03,95.98,1508.52
2020-03-26 08:00:00,24.43,60.02,495.01
2020-03-26 08:15:00,18.87,70.5,339.74
2020-03-26 08:30:00,19.13,63.08,249.49
2020-03-26 08:45:00,24.43,58.35,400.94
2020-03-26 09:00:00,2.27,95.71,1380.46
2020-03-26 09:15:00,20.65,55.33,385.67
2020-03-26 09:30:00,22.67,57.6,688.28
2020-03-26 09:45:00,24.27,51.64,481.2
2020-03-26 10:00:00,17.62,61.31,383.85
2020-03-26 10:15:00,26.36,60.86,493.91
2020-03-26 10:30:00,23.91,65.22,523.94
2020-03-26 10:45:00,24.37,45.16,469.62
2020-03-26 11:00:00,23.44,64.63,0.0
2020-03-26 11:15:00,25.56,77.57,429.05
2020-03-26 11:30:00,4.07,9.03,0.0
2020-03-26 11:45:00,19.37,44.85,711.33
2020-03-26 12:00:00,24.72,69.3,579.01
2020-03-26 12:15:00,15.53,43.25,676.51
2020-03-26 12:30:00,24.75,55.32,430.36
2020-03-26 12:45:00,21.41,71.44,663.42
2020-03-26 13:00:00,25.08,54.67,544.73
2020-03-26 13:15:00,24.11,71.69,423.55
2020-03-26 13:30:00,24.92,52.18,450.06
2020-03-26 13:45:00,21.98,58.17,261.8
2020-03-26 14:00:00,56.84,90.36,1205.79
2020-03-26 14:15:00,23.75,88.44,365.31
2020-03-26 14:30:00,21.92,67.61,370.7
2020-03-26 14:45:00,14.2,59.49,403.92
2020-03-26 15:00:00,22.87,71.05,507.41
2020-03-26 15:15:00,23.25,47.8,515.41
2020-03-26 15:30:00,21.06,76.74,402.88
2020-03-26 15:45:00,16.39,48.05,277.94
2020-03-26 16:00:00,19.39,57.91,305.44
2020-03-26 16:15:00,23.27,55.24,431.06
2020-03-26 16:30:00,-0.92,2.75,1380.8
2020-03-26 16:45:00,23.25,68.26,527.21
2020-03-26 17:00:00,3.67,5.33,0.0
2020-03-26 17:15:00,26.21,67.23,438.0
2020-03-26 17:30:00,-8.91,95.07,1485.58
2020-03-26 17:45:00,21.88,65.93,207.86
2020-03-26 18:00:00,20.4,51.12,617.45
2020-03-26 18:15:00,17.19,59.46,440.07
2020-03-26 18:30:00,21.66,62.71,293.26
2020-03-26 18:45:00,53.07,96.4,0.0
2020-03-26 19:00:00,24.86,77.48,658.66
2020-03-26 19:15:00,28.07,64.34,612.23
2020-03-26 19:30:00,28.21,72.2,539.69
2020-03-26 19:45:00,28.03,53.91,574.24
2020-03-26 20:00:00,22.04,75.14,112.83
2020-03-26 20:15:00,21.32,64.57,534.01
2020-03-26 20:30:00,19.18,63.41,357.04
2020-03-26 20:45:00,23.23,68.7,209.98
2020-03-26 21:00:00,25.43,60.67,163.14
2020-03-26 21:15:00,21.44,75.63,256.56
2020-03-26 21:30:00,25.26,78.83,434.77
2020-03-26 21:45:00,22.07,68.34,318.11
2020-03-26 22:00:00,23.41,53.12,357.2
2020-03-26 22:15:00,-6.79,3.21,0.0
2020-03-26 22:30:00,20.44,63.93,336.91
2020-03-26 22:45:00,21.18,57.42,538.77
2020-03-26 23:00:00,0.09,99.66,0.0
2020-03-26 23:15:00,22.87,48.14,597.26
2020-03-26 23:30:00,18.19,62.06,429.74
2020-03-26 23:45:00,22.86,42.96,298.73
2020-03-27 00:00:00,25.2,40.9,466.62
2020-03-27 00:15:00,19.75,56.39,576.36
2020-03-27 00:30:00,17.4,61.99,280.38
2020-03-27 00:45:00,23.02,67.74,390.71
2020-03-27 01:00:00,23.29,61.84,469.83
2020-03-27 01:15:00,-8.88,94.32,1267.7
2020-03-27 01:30:00,25.91,65.77,210.84
2020-03-27 01:45:00,57.0,3.77,0.0
2020-03-27 02:00:00,0.05,96.58,0.0
2020-03-27 02:15:00,17.17,62.93,466.26
2020-03-27 02:30:00,20.23,62.57,240.21
2020-03-27 02:45:00,0.7,7.09,1236.49
2020-03-27 03:00:00,22.84,85.64,590.77
2020-03-27 03:15:00,44.85,5.86,0.0
2020-03-27 03:30:00,20.17,69.4,390.04
2020-03-27 03:45:00,25.3,67.71,596.36
2020-03-27 04:00:00,24.16,66.99,267.28
2020-03-27 04:15:00,17.9,33.63,610.3
2020-03-27 04:30:00,24.61,50.33,503.04
2020-03-27 04:45:00,23.07,61.09,414.17
2020-03-27 05:00:00,19.64,73.4,301.85
2020-03-27 05:15:00,19.79,65.75,324.0
2020-03-27 05:30:00,26.79,48.42,407.19
2020-03-27 05:45:00,13.87,47.35,408.94
2020-03-27 06:00:00,28.45,47.49,296.54
2020-03-27 06:15:00,25.63,52.63,289.09
2020-03-27 06:30:00,22.8,66.66,265.64
2020-03-27 06:45:00,45.99,96.23,0.0
2020-03-27 07:00:00,40.66,2.64,1466.52
2020-03-27 07:15:00,27.99,84.05,409.89
2020-03-27 07:30:00,26.06,48.17,173.27
2020-03-27 07:45:00,23.18,57.89,378.21
2020-03-27 08:00:00,24.54,66.98,396.33
2020-03-27 08:15:00,23.45,47.39,550.94
2020-03-27 08:30:00,20.64,55.15,322.73
2020-03-27 08:45:00,22.64,43.37,470.37
2020-03-27 09:00:00,22.13,63.16,384.51
2020-03-27 09:15:00,21.59,57.13,402.95
2020-03-27 09:30:00,22.97,72.29,460.42
2020-03-27 09:45:00,21.98,65.81,570.06
2020-03-27 10:00:00,20.28,47.73,369.51
2020-03-27 10:15:00,21.83,56.63,468.98
2020-03-27 10:30:00,25.42,60.57,188.52
2020-03-27 10:45:00,24.86,68.31,475.07
2020-03-27 11:00:00,20.49,58.97,219.89
2020-03-27 11:15:00,25.79,55.71,229.19
2020-03-27 11:30:00,17.85,52.36,601.79
2020-03-27 11:45:00,44.44,98.56,1594.49
2020-03-27 12:00:00,22.16,76.22,427.25
2020-03-27 12:15:00,22.14,55.94,818.27
2020-03-27 12:30:00,25.36,57.27,437.07
2020-03-27 12:45:00,22.08,71.24,476.67
2020-03-27 13:00:00,24.69,65.39,464.81
2020-03-27 13:15:00,24.81,80.01,511.5
2020-03-27 13:30:00,24.4,56.0,443.32
2020-03-27 13:45:00,24.38,64.63,360.4
2020-03-27 14:00:00,22.42,42.78,257.53
2020-03-27 14:15:00,16.95,48.37,143.58
2020-03-27 14:30:00,16.99,64.1,450.15
2020-03-27 14:45:00,17.33,47.83,441.4
2020-03-27 15:00:00,22.02,75.51,332.91
2020-03-27 15:15:00,17.94,45.71,569.23
2020-03-27 15:30:00,-6.48,96.12,0.0
2020-03-27 15:45:00,20.26,68.78,394.96
2020-03-27 16:00:00,26.62,71.12,520.63
2020-03-27 16:15:00,28.02,63.57,423.34
2020-03-27 16:30:00,23.49,48.68,175.71
2020-03-27 16:45:00,27.28,53.31,379.29
2020-03-27 17:00:00,24.65,72.15,36.43
2020-03-27 17:15:00,21.84,53.28,380.3
2020-03-27 17:30:00,-4.94,90.08,0.0
2020-03-27 17:45:00,26.27,74.13,338.84
2020-03-27 18:00:00,22.01,66.69,614.78
2020-03-27 18:15:00,21.64,79.98,554.38
2020-03-27 18:30:00,23.47,63.07,76.57
2020-03-27 18:45:00,19.77,54.59,478.24
2020-03-27 19:00:00,19.1,65.41,610.88
2020-03-27 19:15:00,18.13,80.42,439.62
2020-03-27 19:30:00,22.85,61.63,67.9
2020-03-27 19:45:00,26.3,69.77,276.14
2020-03-27 20:00:00,21.31,66.02,466.45
2020-03-27 20:15:00,51.88,97.53,0.0
2020-03-27 20:30:00,22.02,68.34,253.86
2020-03-27 20:45:00,25.93,63.43,457.1
2020-03-27 21:00:00,21.76,64.73,233.69
2020-03-27 21:15:00,25.45,52.74,638.81
2020-03-27 21:30:00,22.39,67.7,393.79
2020-03-27 21:45:00,19.49,61.84,380.68
2020-03-27 22:00:00,24.6,57.94,463.7
2020-03-27 22:15:00,24.7,66.48,428.23
2020-03-27 22:30:00,20.53,65.71,501.05
2020-03-27 22:45:00,49.0,1.34,1409.07
2020-03-27 23:00:00,21.74,40.49,566.4
2020-03-27 23:15:00,21.93,49.11,540.55
2020-03-27 23:30:00,21.01,76.45,325.67
2020-03-27 23:45:00,20.95,65.22,200.05
2020-03-28 00:00:00,1.08,92.68,1553.2
2020-03-28 00:15:00,25.32,63.61,607.64
2020-03-28 00:30:00,16.11,58.41,261.97
2020-03-28 00:45:00,20.91,61.0,489.09
2020-03-28 01:00:00,19.89,86.2,143.89
2020-03-28 01:15:00,27.21,41.54,256.0
2020-03-28 01:30:00,25.52,80.48,416.91
2020-03-28 01:45:00,58.41,7.51,0.0
2020-03-28 02:00:00,22.53,75.39,471.16
2020-03-28 02:15:00,24.45,59.1,502.15
2020-03-28 02:30:00,56.24,6.83,0.0
2020-03-28 02:45:00,-8.34,4.83,0.0
2020-03-28 03:00:00,26.93,38.22,424.18
2020-03-28 03:15:00,48.63,96.33,0.0
2020-03-28 03:30:00,19.57,96.21,498.3
2020-03-28 03:45:00,20.24,49.38,379.11
2020-03-28 04:00:00,18.48,61.14,481.86
2020-03-28 04:15:00,25.61,61.15,0.0
2020-03-28 04:30:00,24.98,34.28,383.37
2020-03-28 04:45:00,16.63,63.76,308.67
2020-03-28 05:00:00,22.21,54.73,287.58
2020-03-28 05:15:00,-1.76,90.75,0.0
2020-03-28 05:30:00,24.18,54.29,298.55
2020-03-28 05:45:00,24.47,62.1,620.45
2020-03-28 06:00:00,24.86,54.38,249.36
2020-03-28 06:15:00,17.83,57.12,598.5
2020-03-28 06:30:00,26.41,67.34,249.42
2020-03-28 06:45:00,18.86,61.52,365.03
2020-03-28 07:00:00,-1.18,8.24,1415.72
2020-03-28 07:15:00,-8.19,3.45,1498.68
2020-03-28 07:30:00,27.62,48.38,417.43
2020-03-28 07:45:00,24.63,71.33,231.94
2020-03-28 08:00:00,48.88,4.95,0.0
2020-03-28 08:15:00,26.18,57.79,535.21
2020-03-28 08:30:00,22.41,57.21,322.53
2020-03-28 08:45:00,24.57,55.12,307.89
2020-03-28 09:00:00,58.09,97.31,1298.93
2020-03-28 09:15:00,22.5,64.41,508.04
2020-03-28 09:30:00,21.59,24.93,298.36
2020-03-28 09:45:00,21.23,56.04,624.33
2020-03-28 10:00:00,18.75,68.39,159.16
2020-03-28 10:15:00,21.25,70.35,606.43
2020-03-28 10:30:00,21.74,62.55,724.56
2020-03-28 10:45:00,19.81,44.42,363.54
2020-03-28 11:00:00,13.06,61.03,471.09
2020-03-28 11:15:00,25.48,64.46,260.82
2020-03-28 11:30:00,18.48,64.4,319.0
2020-03-28 11:45:00,24.35,42.15,407.2
2020-03-28 12:00:00,23.36,60.21,205.61
2020-03-28 12:15:00,24.76,51.47,148.4
2020-03-28 12:30:00,19.93,41.99,847.06
2020-03-28 12:45:00,24.3,57.58,444.2
2020-03-28 13:00:00,17.93,48.17,595.59
2020-03-28 13:15:00,25.05,68.13,590.73
2020-03-28 13:30:00,24.82,47.51,619.05
2020-03-28 13:45:00,20.97,52.24,456.2
2020-03-28 14:00:00,28.14,70.0,357.12
2020-03-28 14:15:00,-6.0,8.99,0.0
2020-03-28 14:30:00,25.82,56.42,646.72
2020-03-28 14:45:00,19.53,66.38,471.43
2020-03-28 15:00:00,22.09,57.8,480.22
2020-03-28 15:15:00,14.15,52.72,391.93
2020-03-28 15:30:00,22.87,62.72,554.64
2020-03-28 15:45:00,24.92,58.01,183.26
2020-03-28 16:00:00,25.29,58.75,461.9
2020-03-28 16:15:00,55.78,9.67,1391.25
2020-03-28 16:30:00,23.66,66.37,163.54
2020-03-28 16:45:00,25.09,60.29,399.57
2020-03-28 17:00:00,21.34,64.89,22.49
2020-03-28 17:15:00,20.33,69.15,477.51
2020-03-28 17:30:00,23.22,55.12,632.92
2020-03-28 17:45:00,23.14,50.62,502.16
2020-03-28 18:00:00,16.32,49.63,465.42
2020-03-28 18:15:00,25.09,54.4,423.21
2020-03-28 18:30:00,16.03,72.49,459.01
2020-03-28 18:45:00,26.65,62.84,339.11
2020-03-28 19:00:00,18.47,65.32,471.59
2020-03-28 19:15:00,18.41,68.85,314.61
2020-03-28 19:30:00,51.96,99.05,1583.27
2020-03-28 19:45:00,27.52,42.24,595.1
2020-03-28 20:00:00,23.8,46.49,309.41
2020-03-28 20:15:00,18.46,80.09,232.36
2020-03-28 20:30:00,21.55,60.19,456.97
2020-03-28 20:45:00,23.96,60.07,712.75
2020-03-28 21:00:00,23.63,48.95,766.15
2020-03-28 21:15:00,21.78,77.43,367.14
2020-03-28 21:30:00,23.52,46.52,320.04
2020-03-28 21:45:00,15.53,64.75,529.56
2020-03-28 22:00:00,3.71,95.83,0.0
2020-03-28 22:15:00,18.9,70.9,656.46
2020-03-28 22:30:00,25.95,61.47,324.23
2020-03-28 22:45:00,21.81,73.99,452.05
2020-03-28 23:00:00,23.83,54.8,625.89
2020-03-28 23:15:00,27.41,32.72,242.59
2020-03-28 23:30:00,19.57,52.98,170.23
2020-03-28 23:45:00,18.52,44.8,346.93
2020-03-29 00:00:00,28.33,59.96,644.58
2020-03-29 00:15:00,4.35,1.07,0.0
2020-03-29 00:30:00,22.59,58.65,550.8
2020-03-29 00:45:00,20.76,59.74,293.57
2020-03-29 01:00:00,26.78,70.67,560.09
2020-03-29 01:15:00,16.85,48.36,377.33
2020-03-29 01:30:00,19.84,49.9,264.44
2020-03-29 01:45:00,21.45,60.63,417.36
2020-03-29 02:00:00,25.24,62.73,400.45
2020-03-29 02:15:00,25.1,60.26,459.35
2020-03-29 02:30:00,22.12,68.26,364.86
2020-03-29 02:45:00,23.01,69.91,580.7
2020-03-29 03:00:00,22.52,65.02,453.27
2020-03-29 03:15:00,25.88,76.56,284.61
2020-03-29 03:30:00,19.02,74.18,594.81
2020-03-29 03:45:00,18.78,62.83,427.46
2020-03-29 04:00:00,57.22,94.2,1201.26
2020-03-29 04:15:00,20.81,60.78,583.88
2020-03-29 04:30:00,24.87,48.84,683.17
2020-03-29 04:45:00,19.65,44.48,337.8
2020-03-29 05:00:00,20.98,66.45,251.89
2020-03-29 05:15:00,25.0,57.77,574.0
2020-03-29 05:30:00,18.92,59.75,416.75
2020-03-29 05:45:00,24.33,69.84,429.77
2020-03-29 06:00:00,50.57,90.47,1261.03
2020-03-29 06:15:00,23.19,63.04,326.55
2020-03-29 06:30:00,19.76,51.18,432.83
2020-03-29 06:45:00,24.03,65.52,606.8
2020-03-29 07:00:00,18.35,65.27,627.86
2020-03-29 07:15:00,16.5,53.49,654.29
2020-03-29 07:30:00,23.01,57.32,410.07
2020-03-29 07:45:00,19.88,71.34,330.28
2020-03-29 08:00:00,22.23,65.84,550.89
2020-03-29 08:15:00,20.43,49.15,356.03
2020-03-29 08:30:00,29.81,61.0,288.43
2020-03-29 08:45:00,25.54,43.16,248.66
2020-03-29 09:00:00,23.14,51.55,339.91
2020-03-29 09:15:00,17.43,57.06,535.06
2020-03-29 09:30:00,18.06,73.69,672.03
2020-03-29 09:45:00,19.62,53.14,610.79
2020-03-29 10:00:00,22.37,48.96,455.83
2020-03-29 10:15:00,20.81,62.86,311.84
2020-03-29 10:30:00,21.49,58.07,353.82
2020-03-29 10:45:00,23.77,70.7,475.4
2020-03-29 11:00:00,16.9,64.81,235.87
2020-03-29 11:15:00,19.43,65.16,230.62
2020-03-29 11:30:00,20.01,42.91,187.99
2020-03-29 11:45:00,22.78,56.96,146.36
2020-03-29 12:00:00,22.66,81.01,315.93
2020-03-29 12:15:00,19.35,58.72,421.41
2020-03-29 12:30:00,18.88,59.11,502.26
2020-03-29 12:45:00,24.69,49.28,333.02
2020-03-29 13:00:00,18.33,61.52,367.77
2020-03-29 13:15:00,24.33,59.58,250.99
2020-03-29 13:30:00,22.93,73.57,298.41
2020-03-29 13:45:00,21.3,70.02,491.09
2020-03-29 14:00:00,2.38,2.6,0.0
2020-03-29 14:15:00,23.96,80.71,827.37
2020-03-29 14:30:00,25.76,53.78,446.11
2020-03-29 14:45:00,22.05,61.28,393.13
2020-03-29 15:00:00,16.43,54.41,369.66
2020-03-29 15:15:00,26.75,73.51,439.29
2020-03-29 15:30:00,55.83,1.7,0.0
2020-03-29 15:45:00,20.33,45.4,482.03
2020-03-29 16:00:00,23.51,72.39,471.16
2020-03-29 16:15:00,17.69,65.3,385.65
2020-03-29 16:30:00,22.98,59.9,667.53
2020-03-29 16:45:00,27.16,49.52,659.3
2020-03-29 17:00:00,59.68,95.49,1578.74
2020-03-29 17:15:00,19.56,44.06,424.92
2020-03-29 17:30:00,21.53,70.61,217.31
2020-03-29 17:45:00,23.38,65.73,620.64
2020-03-29 18:00:00,17.79,65.6,372.47
2020-03-29 18:15:00,24.55,57.15,485.44
2020-03-29 18:30:00,24.95,73.72,453.58
2020-03-29 18:45:00,20.59,63.38,429.3
2020-03-29 19:00:00,24.22,87.69,342.08
2020-03-29 19:15:00,20.06,51.7,375.87
2020-03-29 19:30:00,24.09,59.31,328.01
2020-03-29 19:45:00,24.25,60.62,472.92
2020-03-29 20:00:00,21.43,49.18,207.51
2020-03-29 20:15:00,16.09,65.92,447.27
2020-03-29 20:30:00,-1.02,7.4,0.0
2020-03-29 20:45:00,20.92,74.26,514.25
2020-03-29 21:00:00,18.95,57.34,447.97
2020-03-29 21:15:00,25.88,70.5,398.59
2020-03-29 21:30:00,25.95,49.77,253.32
2020-03-29 21:45:00,46.84,1.35,1563.24
2020-03-29 22:00:00,23.65,74.93,386.9
2020-03-29 22:15:00,22.21,85.24,435.24
2020-03-29 22:30:00,22.67,63.62,175.08
2020-03-29 22:45:00,22.52,63.3,355.88
2020-03-29 23:00:00,22.67,62.49,471.67
2020-03-29 23:15:00,26.72,65.42,455.29
2020-03-29 23:30:00,24.59,69.39,266.81
2020-03-29 23:45:00,26.4,45.95,418.84
2020-03-30 00:00:00,19.99,78.36,459.56
2020-03-30 00:15:00,23.57,56.84,680.35
2020-03-30 00:30:00,-1.19,8.42,0.0
2020-03-30 00:45:00,18.17,63.44,438.85
2020-03-30 01:00:00,28.17,51.35,192.65
2020-03-30 01:15:00,21.25,62.39,445.53
2020-03-30 01:30:00,59.74,0.99,0.0
2020-03-30 01:45:00,21.04,63.45,335.61
2020-03-30 02:00:00,20.22,49.21,574.74
2020-03-30 02:15:00,21.36,51.56,436.91
2020-03-30 02:30:00,22.23,46.48,445.78
2020-03-30 02:45:00,15.65,59.38,467.4
2020-03-30 03:00:00,17.04,55.62,553.25
2020-03-30 03:15:00,27.64,42.0,464.05
2020-03-30 03:30:00,23.57,54.39,510.3
2020-03-30 03:45:00,25.06,51.9,406.89
2020-03-30 04:00:00,17.01,53.1,491.86
2020-03-30 04:15:00,4.16,91.67,0.0
2020-03-30 04:30:00,21.66,66.84,222.13
2020-03-30 04:45:00,20.42,58.31,350.78
2020-03-30 05:00:00,25.76,83.28,311.63
2020-03-30 05:15:00,20.62,49.33,266.31
2020-03-30 05:30:00,21.28,47.74,478.01
2020-03-30 05:45:00,22.39,62.2,423.76
2020-03-30 06:00:00,18.01,46.65,566.16
2020-03-30 06:15:00,22.44,63.18,441.87
2020-03-30 06:30:00,23.18,50.39,505.78
2020-03-30 06:45:00,25.39,76.68,348.38
2020-03-30 07:00:00,16.16,44.58,141.62
2020-03-30 07:15:00,20.93,53.83,433.69
2020-03-30 07:30:00,22.27,72.21,463.72
2020-03-30 07:45:00,23.89,73.1,109.43
2020-03-30 08:00:00,-0.54,0.17,1282.27
2020-03-30 08:15:00,24.61,65.43,389.85
2020-03-30 08:30:00,20.56,54.17,297.29
2020-03-30 08:45:00,23.69,66.04,435.61
2020-03-30 09:00:00,19.74,70.04,510.28
2020-03-30 09:15:00,-9.24,99.0,1566.51
2020-03-30 09:30:00,23.87,71.24,425.74
2020-03-30 09:45:00,18.48,45.31,407.65
2020-03-30 10:00:00,21.9,63.0,552.55
2020-03-30 10:15:00,23.24,59.54,258.32
2020-03-30 10:30:00,20.75,56.7,327.37
2020-03-30 10:45:00,43.53,90.72,1570.64
2020-03-30 11:00:00,16.92,69.84,484.64
2020-03-30 11:15:00,21.76,63.84,554.8
2020-03-30 11:30:00,26.45,62.96,453.28
2020-03-30 11:45:00,40.78,98.27,0.0
2020-03-30 12:00:00,-7.57,0.5,1358.43
2020-03-30 12:15:00,26.37,56.27,125.28
2020-03-30 12:30:00,41.46,94.81,0.0
2020-03-30 12:45:00,22.3,57.42,690.81
2020-03-30 13:00:00,-7.18,2.09,0.0
2020-03-30 13:15:00,4.22,94.92,1268.49
2020-03-30 13:30:00,25.26,46.96,332.07
2020-03-30 13:45:00,21.88,72.2,390.99
2020-03-30 14:00:00,17.53,65.41,569.97
2020-03-30 14:15:00,52.6,3.42,1420.94
2020-03-30 14:30:00,26.18,63.23,593.1
2020-03-30 14:45:00,18.86,80.96,294.19
2020-03-30 15:00:00,21.91,38.33,489.87
2020-03-30 15:15:00,22.86,54.16,422.64
2020-03-30 15:30:00,-9.33,92.32,0.0
2020-03-30 15:45:00,46.14,5.16,0.0
2020-03-30 16:00:00,18.78,64.58,615.63
2020-03-30 16:15:00,29.06,76.89,317.99
2020-03-30 16:30:00,18.74,50.96,181.04
2020-03-30 16:45:00,19.78,55.56,351.16
2020-03-30 17:00:00,20.86,39.77,372.2
2020-03-30 17:15:00,19.31,62.92,539.22
2020-03-30 17:30:00,27.4,57.37,576.25
2020-03-30 17:45:00,-0.33,2.47,0.0
2020-03-30 18:00:00,20.36,73.32,367.69
2020-03-30 18:15:00,22.84,65.68,323.3
2020-03-30 18:30:00,19.84,78.12,406.43
2020-03-30 18:45:00,28.05,50.13,435.47
2020-03-30 19:00:00,23.85,63.89,109.61
2020-03-30 19:15:00,15.88,48.91,554.3
2020-03-30 19:30:00,23.87,62.72,699.06
2020-03-30 19:45:00,27.23,62.8,90.26
2020-03-30 20:00:00,22.62,64.7,455.15
2020-03-30 20:15:00,0.58,4.7,0.0
2020-03-30 20:30:00,26.0,54.44,259.86
2020-03-30 20:45:00,25.77,68.39,445.37
2020-03-30 21:00:00,26.2,50.04,536.66
2020-03-30 21:15:00,4.29,94.0,1380.91
2020-03-30 21:30:00,24.83,68.62,447.79
2020-03-30 21:45:00,24.66,65.03,342.1
2020-03-30 22:00:00,17.53,71.91,231.72
2020-03-30 22:15:00,25.88,82.37,329.87
2020-03-30 22:30:00,22.11,76.4,444.23
2020-03-30 22:45:00,15.19,70.03,322.78
2020-03-30 23:00:00,22.21,43.61,197.45
2020-03-30 23:15:00,21.58,56.07,580.7
2020-03-30 23:30:00,26.5,68.7,149.24
2020-03-30 23:45:00,17.78,53.71,512.57
2020-03-31 00:00:00,25.28,61.78,434.22
2020-03-31 00:15:00,-6.7,90.14,0.0
2020-03-31 00:30:00,24.97,79.11,521.61
2020-03-31 00:45:00,23.56,73.16,437.79
2020-03-31 01:00:00,24.82,59.88,445.95
2020-03-31 01:15:00,14.52,61.44,388.87
2020-03-31 01:30:00,23.78,53.38,108.24
2020-03-31 01:45:00,24.56,56.95,374.93
2020-03-31 02:00:00,22.21,58.18,527.99
2020-03-31 02:15:00,23.54,57.14,540.55
2020-03-31 02:30:00,24.42,51.05,732.91
2020-03-31 02:45:00,20.06,59.77,249.04
2020-03-31 03:00:00,40.55,5.85,1480.33
2020-03-31 03:15:00,24.58,86.58,398.36
2020-03-31 03:30:00,-6.84,94.11,1480.72
2020-03-31 03:45:00,24.26,49.71,118.67
2020-03-31 04:00:00,18.65,53.48,488.31
2020-03-31 04:15:00,26.13,48.76,324.8
2020-03-31 04:30:00,22.43,61.51,372.45
2020-03-31 04:45:00,2.87,9.81,1216.13
2020-03-31 05:00:00,27.5,53.56,127.33
2020-03-31 05:15:00,22.27,52.71,395.51
2020-03-31 05:30:00,48.8,8.5,0.0
2020-03-31 05:45:00,17.44,71.8,86.31
2020-03-31 06:00:00,23.09,69.98,360.37
2020-03-31 06:15:00,20.35,59.22,389.24
2020-03-31 06:30:00,25.64,63.75,390.1
2020-03-31 06:45:00,23.17,72.37,568.47
2020-03-31 07:00:00,20.72,63.93,402.75
2020-03-31 07:15:00,27.6,66.58,537.65
2020-03-31 07:30:00,21.1,48.35,298.18
2020-03-31 07:45:00,23.91,73.36,310.15
2020-03-31 08:00:00,20.65,44.02,639.44
2020-03-31 08:15:00,19.53,82.36,652.96
2020-03-31 08:30:00,48.2,9.12,0.0
2020-03-31 08:45:00,20.27,55.95,347.62
2020-03-31 09:00:00,21.23,61.87,244.69
2020-03-31 09:15:00,26.2,61.17,387.37
2020-03-31 09:30:00,22.88,59.09,468.36
2020-03-31 09:45:00,19.43,54.38,488.83
2020-03-31 10:00:00,20.91,39.07,533.56
2020-03-31 10:15:00,19.09,55.47,602.72
2020-03-31 10:30:00,23.83,68.32,486.38
2020-03-31 10:45:00,21.37,66.53,126.71
2020-03-31 11:00:00,20.42,49.59,637.21
2020-03-31 11:15:00,19.9,60.03,491.43
2020-03-31 11:30:00,20.42,58.19,477.25
2020-03-31 11:45:00,23.24,61.12,265.65
2020-03-31 12:00:00,22.26,53.43,142.44
2020-03-31 12:15:00,24.64,81.98,252.0
2020-03-31 12:30:00,22.06,48.75,315.63
2020-03-31 12:45:00,29.3,62.49,501.33
2020-03-31 13:00:00,24.74,59.96,379.32
2020-03-31 13:15:00,18.32,78.93,528.66
2020-03-31 13:30:00,22.73,58.76,433.84
2020-03-31 13:45:00,22.04,51.3,348.55
2020-03-31 14:00:00,22.67,69.52,251.02
2020-03-31 14:15:00,25.04,71.09,150.34
2020-03-31 14:30:00,26.17,57.07,394.34
2020-03-31 14:45:00,24.02,67.44,480.59
2020-03-31 15:00:00,-6.46,99.24,1213.54
2020-03-31 15:15:00,21.42,66.3,94.4
2020-03-31 15:30:00,20.9,61.96,319.61
2020-03-31 15:45:00,21.23,65.56,130.68
2020-03-31 16:00:00,17.85,69.93,156.05
2020-03-31 16:15:00,26.18,56.91,505.58
2020-03-31 16:30:00,24.79,54.01,555.86
2020-03-31 16:45:00,21.42,63.11,373.73
2020-03-31 17:00:00,20.31,62.43,350.15
2020-03-31 17:15:00,23.17,49.87,543.83
2020-03-31 17:30:00,23.08,73.03,509.5
2020-03-31 17:45:00,23.18,48.45,311.95
2020-03-31 18:00:00,23.17,64.21,326.05
2020-03-31 18:15:00,22.3,65.85,298.04
2020-03-31 18:30:00,23.16,74.14,318.07
2020-03-31 18:45:00,21.18,49.8,484.23
2020-03-31 19:00:00,22.01,50.77,361.14
2020-03-31 19:15:00,20.35,46.51,233.15
2020-03-31 19:30:00,24.19,53.89,332.31
2020-03-31 19:45:00,-3.25,4.13,1212.79
2020-03-31 20:00:00,29.91,60.58,420.01
2020-03-31 20:15:00,24.33,52.0,240.61
2020-03-31 20:30:00,21.1,68.79,328.33
2020-03-31 20:45:00,20.21,38.41,18.49
2020-03-31 21:00:00,-7.26,90.63,1356.33
2020-03-31 21:15:00,26.75,66.47,242.13
2020-03-31 21:30:00,22.92,65.84,228.5
2020-03-31 21:45:00,16.4,55.85,467.62
2020-03-31 22:00:00,19.64,74.42,522.38
2020-03-31 22:15:00,26.67,65.21,505.0
2020-03-31 22:30:00,42.2,3.08,1488.77
2020-03-31 22:45:00,24.3,79.1,381.4
2020-03-31 23:00:00,20.82,53.86,450.51
2020-03-31 23:15:00,21.53,44.08,458.36
2020-03-31 23:30:00,20.54,52.5,459.71
2020-03-31 23:45:00,25.17,33.19,491.5
